"","sample","gene","evidence_n","beta_n","evidence","beta","focal_log2","all_log2","all_log2_right","all_log2_left","informative_snps","snps","tc","ploidy","cnA","cnB","cnA.int","cnB.int","gene_type","log2_cutoff_pass","chr","all_log2.corr","cn.call.corr","non_syn_snv","snv_in_su2c"
"135","Capture_1_2","GNAS",0,1,0,1,-0.703,-0.712,-0.76,-0.667,96,94,0.83,3.37,1.03459505020345,1.03459505020345,1,1,"target",TRUE,"20",0.0489545418050576,"NoImb_WTGrayZoneCN",0,0
"136","Capture_1_2","GRHPR",0,1,1,0.698,-0.244,-0.255,-0.236,-0.265,64,62,0.83,3.37,2.01054597434129,0.983305115839304,2,1,"control",TRUE,"9",0.581491598609375,"Unb.Gain",0,0
"137","Capture_1_2","HDAC2",0,0.999,1,0.707,-0.325,-0.328,-0.304,-0.328,31,31,0.83,3.37,1.88672024855407,0.937848749628619,2,1,"target",TRUE,"6",0.498206027446067,"Imb_WTGrayZoneCN",0,0
"138","Capture_1_2","HDAC8",NA,NA,NA,NA,NA,0.324,NA,NA,NA,NA,0.83,3.37,NA,NA,NA,NA,"control",FALSE,"X",0.324,"wt",0,0
"139","Capture_1_2","HSD3B1",0,1,0,1,0.335,0.196,0.218,0.195,139,135,0.83,3.37,2.12071192196172,2.12071192196172,2,2,"target",TRUE,"1",1.08455420112183,"Bal.Gain",0,0
"140","Capture_1_2","IDH1",0,NA,0,NA,0.14,0.14,0.164,0.205,0,NA,0.83,3.37,NA,NA,NA,NA,"target",FALSE,"2",0.14,"wt",0,0
"141","Capture_1_2","IDH2",0,1,1,0.716,-0.09,-0.206,-0.231,-0.142,122,119,0.83,3.37,2.05571567703171,1.05481992906612,2,1,"target",TRUE,"15",0.63707083491166,"Unb.Gain",0,0
"142","Capture_1_2","IL1RL2",0,1,0,1,0.073,0.168,0.161,0.296,38,38,0.83,3.37,2.07631528324473,2.07526857082197,2,2,"control",TRUE,"2",1.05382095916404,"Bal.Gain",0,0
"143","Capture_1_2","KDM6A",NA,NA,NA,NA,NA,0.295,NA,NA,NA,NA,0.83,3.37,NA,NA,NA,NA,"target",FALSE,"X",0.295,"wt",0,0
"144","Capture_1_2","KMT2C",0,1,1,0.702,-0.146,-0.18,-0.224,-0.158,110,92,0.83,3.37,2.12220161248825,1.05253054440293,2,1,"target",TRUE,"7",0.666460438786319,"Unb.Gain",1,0
"145","Capture_1_2","KMT2D",0,1,0,0.996,0.251,0.219,0.174,0.209,83,83,0.83,3.37,2.16812913334913,2.14981159378333,2,2,"target",TRUE,"12",1.10975624814865,"Bal.Gain",3,0
"146","Capture_1_2","KRAS",0,1,0,1,0.037,0.026,0.016,0.072,94,95,0.83,3.37,1.86226620309534,1.86226620309534,2,2,"target",FALSE,"12",0.026,"wt",0,0
"147","Capture_1_2","L3MBTL1",0,NA,0,NA,-0.596,-0.723,-0.717,-0.777,0,NA,0.83,3.37,NA,NA,NA,NA,"control",TRUE,"20",0.0357667161808205,"NoImb_WTGrayZoneCN",0,0
"148","Capture_1_2","LRRC17",0,1,1,0.705,-0.15,-0.182,-0.235,-0.182,146,141,0.83,3.37,2.11281825393585,1.05731472607487,2,1,"control",TRUE,"7",0.66420214367698,"Unb.Gain",0,0
"149","Capture_1_2","MDM2",0,1,0,0.999,0.213,0.193,0.188,0.212,119,114,0.83,3.37,2.1182791091062,2.11522486046155,2,2,"target",TRUE,"12",1.08126413031711,"Bal.Gain",0,0
"150","Capture_1_2","MDM4",0,1,1,0.68,0.6,0.663,0.665,0.735,71,68,0.83,3.37,4.03793004125006,1.98241913459195,4,2,"target",TRUE,"1",1.58957947459938,"Unb.Gain",0,0
"151","Capture_1_2","MED12",NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,0.83,3.37,NA,NA,NA,NA,"target",TRUE,"X",1.46855781562997,"Bal.Gain",0,0
"152","Capture_1_2","MESDC2",0,1,1,0.712,-0.361,-0.267,-0.293,-0.226,124,123,0.83,3.37,1.96828039108356,0.996611632045526,2,1,"control",TRUE,"15",0.567841304064979,"Unb.Gain",0,0
"153","Capture_1_2","MET",0,1,1,0.703,-0.222,-0.212,-0.265,-0.155,127,126,0.83,3.37,2.06869460234644,1.02851255729537,2,1,"target",TRUE,"7",0.630278758161428,"Unb.Gain",0,0
"154","Capture_1_2","MIS18A",0,1,0,1,0.07,0.144,0.17,0.13,69,68,0.83,3.37,2.03827722075242,2.03827722075242,2,2,"control",TRUE,"21",1.02743134742858,"Bal.Gain",0,0
"155","Capture_1_2","MLH1",0,1,1,0.708,-0.225,-0.202,-0.201,-0.194,112,107,0.83,3.37,2.07687806662602,1.04498187348121,2,1,"target",TRUE,"3",0.641596818626388,"Unb.Gain",0,0
"156","Capture_1_2","MSH2",0,1,0,1,0.167,0.129,0.111,0.126,140,139,0.83,3.37,2.01551566803797,2.01551566803797,2,2,"target",TRUE,"2",1.01091547638706,"Bal.Gain",0,0
"157","Capture_1_2","MSH6",0,1,0,1,0.128,0.125,0.345,0.165,98,97,0.83,3.37,2.01013999145417,2.01013999145417,2,2,"target",TRUE,"2",1.00650830390248,"Bal.Gain",0,0
"158","Capture_1_2","MTIF3",0,1,1,0.288,1.092,1.052,1.063,1.035,4,151,0.83,3.37,6.99996901070418,1.0089178285278,7,1,"control",TRUE,"13",2.00159942274773,"Unb.Gain",0,0
"159","Capture_1_2","MYC",0,1,1,0.192,1.372,1.468,1.53,1.447,3,155,0.83,3.37,9.9518088885755,0.872879664316262,10,1,"target",TRUE,"8",2.43596668791605,"Unb.Gain",2,0
"160","Capture_1_2","MYCN",0,1,0,1,0.205,0.106,0.091,0.106,58,54,0.83,3.37,1.98036179025007,1.98036179025007,2,2,"target",FALSE,"2",0.106,"wt",0,0
"161","Capture_1_2","NCOA2",0,0.999,1,0.207,1.675,1.626,1.631,1.534,0,40,0.83,3.37,11.0330268617883,1.0900302176014,11,1,"target",TRUE,"8",2.59962013479611,"Unb.Gain",6,0
"162","Capture_1_2","NIT2",0,1,0,1,0.097,0.154,0.119,0.17,82,81,0.83,3.37,2.05490663387122,2.05490663387122,2,2,"control",TRUE,"3",1.03843233393285,"Bal.Gain",0,0
"163","Capture_1_2","NKX3-1",0,1,1,0.232,-1.528,-1.527,-1.538,-1.513,7,175,0.83,3.37,1.04045158259196,-0.0412779441532519,1,0,"target",TRUE,"8",-1.00107135408076,"HemiDel",0,0
"164","Capture_1_2","OR3A3",0,1,1,0.126,-0.557,-0.757,-0.767,-0.695,0,97,0.83,3.37,2.04569541476833,-0.0529997603577487,2,0,"control",TRUE,"17",-0.00512372697285052,"CNNL",0,0
"165","Capture_1_2","PALB2",0,1,0,1,-0.033,0.138,0.182,0.125,49,49,0.83,3.37,2.02951740697858,2.02869678730964,2,2,"target",TRUE,"16",1.02082708056913,"Bal.Gain",0,0
"166","Capture_1_2","PIK3CA",0,1,0,1,0.205,0.102,0.063,0.091,103,100,0.83,3.37,1.97429827499488,1.97429827499488,2,2,"target",FALSE,"3",0.102,"wt",0,0
"167","Capture_1_2","PIK3CB",0,NA,0,NA,0.151,0.134,0.148,0.131,8,NA,0.83,3.37,NA,NA,NA,NA,"target",TRUE,"3",1.01642269624467,"Bal.Gain",0,0
"168","Capture_1_2","PIK3R1",0,1,1,0.696,-0.244,-0.236,-0.171,-0.292,142,140,0.83,3.37,2.04473397344602,0.994663413837979,2,1,"target",TRUE,"5",0.603072864799326,"Unb.Gain",0,0
"169","Capture_1_2","PTEN",0,1,1,0.768,-3.376,-1.347,-3.487,-0.731,113,155,0.83,3.37,0.779037861330943,0.408071438985495,1,0,"target",TRUE,"10",-0.753315533084463,"HemiDel",0,0
"170","Capture_1_2","PXDNL",0,1,1,0.208,1.326,1.326,1.519,1.447,0,54,0.83,3.37,8.91181700642763,0.856157961374688,9,1,"control",TRUE,"8",2.28830742226083,"Unb.Gain",1,0
"171","Capture_1_2","RAD51B",0,1,1,0.709,-0.181,-0.182,-0.231,-0.443,107,104,0.83,3.37,2.10661028983733,1.06421120704511,2,1,"target",TRUE,"14",0.66420214367698,"Unb.Gain",0,0
"172","Capture_1_2","RAD51C",0,NA,0,NA,0.125,0.12,-0.007,0.131,2,NA,0.83,3.37,NA,NA,NA,NA,"target",TRUE,"17",1.00099758573881,"wt",0,0
"173","Capture_1_2","RB1",0,1,0,1,-0.614,-0.736,-0.731,-0.765,61,63,0.83,3.37,1.01407621793556,1.01407621793556,1,1,"target",TRUE,"13",0.0201551651926677,"NoImb_WTGrayZoneCN",0,0
"174","Capture_1_2","RNF125",0,1,1,0.676,-0.151,-0.205,-0.258,-0.185,83,82,0.83,3.37,2.12889953614547,0.985412313948039,2,1,"control",TRUE,"18",0.638202485582511,"Unb.Gain",0,0
"175","Capture_1_2","RNF43",0,1,0,0.999,NA,0.169,NA,NA,49,49,0.83,3.37,2.07938412738744,2.07598044810994,2,2,"target",TRUE,"17",1.05491958115364,"Bal.Gain",0,0
"176","Capture_1_2","RSF1",0,0.999,1,0.746,0.687,0.684,0.684,0.671,16,15,0.83,3.37,3.88604381091024,2.22698819760818,4,2,"control",TRUE,"11",1.61199758021521,"Unb.Gain",1,0
"177","Capture_1_2","RYBP",0,1,1,0.702,-0.163,-0.171,-0.156,-0.176,91,88,0.83,3.37,2.13540270028591,1.06172400944549,2,1,"target",TRUE,"3",0.676617777860746,"Unb.Gain",0,0
"178","Capture_1_2","SMARCA1",NA,NA,NA,NA,NA,0.301,NA,NA,NA,NA,0.83,3.37,NA,NA,NA,NA,"target",FALSE,"X",0.301,"wt",0,0
"179","Capture_1_2","SPDYA",0,1,0,1,0.081,0.158,0.135,0.231,85,84,0.83,3.37,2.06056142797312,2.06056142797312,2,2,"control",TRUE,"2",1.04283059666851,"Bal.Gain",0,0
"180","Capture_1_2","SPOP",0,1,0,1,0.102,0.145,0.145,0.144,63,62,0.83,3.37,2.03960927535982,2.03960927535982,2,2,"target",FALSE,"17",0.145,"wt",0,0
"181","Capture_1_2","TEX11",NA,NA,NA,NA,NA,0.349,NA,NA,NA,NA,0.83,3.37,NA,NA,NA,NA,"control",TRUE,"X",1.2515066958565,"Bal.Gain",0,0
"182","Capture_1_2","TK2",0,1,1,0.123,-0.651,-0.724,-0.724,-0.757,0,89,0.83,3.37,2.10257033343181,-0.0531765674684485,2,0,"control",TRUE,"16",0.0345668291651778,"CNNL",0,0
"183","Capture_1_2","TOP3B",0,1,1,0.681,-0.056,-0.193,-0.261,-0.188,78,77,0.83,3.37,2.13709431341311,1.00460070438097,2,1,"control",TRUE,"22",0.651774268111975,"Unb.Gain",0,0
"184","Capture_1_2","TP53",0,1,1,0.168,-3.182,-0.732,-0.691,-0.733,15,114,0.83,3.37,2.03535875594962,0.000326950161666907,2,0,"target",TRUE,"17",0.0249617317003164,"CNNL",0,0
"185","Capture_1_2","UGT2B17",0,NA,0,NA,0.148,-0.01,0.081,-0.18,11,NA,0.83,3.37,NA,NA,NA,NA,"other",FALSE,"4",-0.01,"wt",0,0
"186","Capture_1_2","ZBTB16",0,1,1,0.72,-0.183,-0.181,-0.205,-0.247,98,97,0.83,3.37,2.08849201466321,1.08391392626447,2,1,"target",TRUE,"11",0.665331341771311,"Unb.Gain",0,0
"187","Capture_1_2","ZBTB9",0,1,1,0.708,-0.142,-0.226,-0.256,-0.011,54,52,0.83,3.37,2.03918665740058,1.02429551631046,2,1,"other",TRUE,"6",0.614416005000738,"Unb.Gain",0,0
"188","Capture_1_2","ZFHX3",0,1,1,0.166,-0.697,-0.687,-0.676,-0.723,2,118,0.83,3.37,2.10789057728347,0.00462597004109257,2,0,"target",TRUE,"16",0.0788532218829581,"CNNL",0,0
"189","Capture_1_3","AKT1",0,1,1,0.685,0.489,0.364,0.397,0.301,154,148,0.91,2.31,2.04884765375481,1.020876837734,2,1,"target",TRUE,"14",0.61784879653926,"Unb.Gain",0,0
"190","Capture_1_3","APC",0,1,0,1,-0.216,-0.275,-0.105,-0.415,60,61,0.91,2.31,0.949796582413073,0.949796582413073,1,1,"target",TRUE,"5",-0.0739169468261326,"NoImb_WTGrayZoneCN",0,0
"191","Capture_1_3","AR",NA,NA,NA,NA,NA,4.352,NA,NA,NA,NA,0.91,2.31,NA,NA,NA,NA,"target",TRUE,"X",4.69043893258117,"Bal.Gain",4,0
"192","Capture_1_3","ARID1A",0,1,0,1,0.089,0.017,-0.086,0.017,23,22,0.91,2.31,1.18605116538037,1.18530371269769,1,1,"target",FALSE,"1",0.017,"wt",0,0
"193","Capture_1_3","ASXL1",0,1,0,1,0.071,-0.1,-0.174,-0.121,156,153,0.91,2.31,1.08570867141674,1.08570867141674,1,1,"target",FALSE,"20",-0.1,"wt",0,0
"194","Capture_1_3","ATG14",0,NA,0,NA,0.373,0.343,0.307,0.394,4,NA,0.91,2.31,NA,NA,NA,NA,"control",TRUE,"14",0.595484843808891,"Bal.Gain",0,0
"195","Capture_1_3","ATM",0,1,0,1,-0.222,-0.209,-0.204,-0.174,238,234,0.91,2.31,0.999028306196792,0.999028306196792,1,1,"target",TRUE,"11",-0.00121669273287603,"NoImb_WTGrayZoneCN",0,0
"196","Capture_1_3","ATR",0,1,0,1,-0.199,-0.206,-0.282,-0.216,144,142,0.91,2.31,1.00154258090926,1.00154258090926,1,1,"target",TRUE,"3",0.00207992186457955,"NoImb_WTGrayZoneCN",0,0
"197","Capture_1_3","ATXN7",0,1,0,1,-0.112,-0.351,-0.381,-0.398,101,99,0.91,2.31,0.895960313879684,0.895960313879684,1,1,"control",TRUE,"3",-0.158063631456959,"NoImb_WTGrayZoneCN",0,0
"198","Capture_1_3","AURKA",0,1,1,0.096,-0.104,-0.287,-0.194,-0.333,4,100,0.91,2.31,1.88135573688344,0.00121192519323846,2,0,"target",TRUE,"20",-0.0871719068444556,"CNNL",0,0
"199","Capture_1_3","BRAF",0,1,1,0.683,0.436,0.4,0.42,0.373,138,137,0.91,2.31,2.10709643928386,1.0459227298969,2,1,"target",TRUE,"7",0.656138402037643,"Unb.Gain",0,0
"200","Capture_1_3","BRCA1",0,NA,0,NA,-0.317,-0.131,-0.116,-0.102,4,NA,0.91,2.31,NA,NA,NA,NA,"target",FALSE,"17",-0.131,"wt",0,0
"201","Capture_1_3","BRCA2",0,1,0,1,-0.234,-0.179,-0.139,-0.181,212,211,0.91,2.31,1.02243600478149,1.02243600478149,1,1,"target",TRUE,"13",0.0317191922525464,"NoImb_WTGrayZoneCN",0,0
"202","Capture_1_3","BRIP1",0,0.997,1,0.699,0.194,0.213,0.067,0.099,10,10,0.91,2.31,1.81565589909807,0.9298113731212,2,1,"target",TRUE,"17",0.456552956630779,"Imb_WTGrayZoneCN",0,0
"203","Capture_1_3","C9orf47",0,1,1,0.281,1.43,1.28,1.486,1.303,0,183,0.91,2.31,5.20301500240019,0.766076587678313,5,1,"control",TRUE,"9",1.57690225084288,"Unb.Gain",0,0
"204","Capture_1_3","CCND1",0,1,0,1,0.001,-0.254,-0.23,-0.266,75,72,0.91,2.31,0.965385399593002,0.964944299968391,1,1,"target",FALSE,"11",-0.254,"wt",0,0
"205","Capture_1_3","CDK12",0,NA,0,NA,-0.077,-0.077,-0.09,-0.022,9,NA,0.91,2.31,NA,NA,NA,NA,"target",FALSE,"17",-0.077,"wt",6,0
"206","Capture_1_3","CDK4",0,1,0,1,0.139,-0.197,-0.14,-0.253,83,84,0.91,2.31,1.00844231300462,1.00844231300462,1,1,"target",TRUE,"12",0.0119657107887235,"NoImb_WTGrayZoneCN",0,0
"207","Capture_1_3","CDK6",0,1,0,1,-0.408,-0.421,-0.477,-0.283,50,50,0.91,2.31,0.848946938359371,0.848888634174982,1,1,"target",TRUE,"7",-0.236000584011212,"NoImb_WTGrayZoneCN",0,0
"208","Capture_1_3","CDKN1B",0,1,0,1,-0.137,-0.093,-0.079,-0.1,121,115,0.91,2.31,1.09127051848876,1.09127051848876,1,1,"target",TRUE,"12",0.125774056174704,"NoImb_WTGrayZoneCN",0,0
"209","Capture_1_3","CDKN2A",0,1,0,1,-0.096,-0.245,-0.253,-0.239,142,137,0.91,2.31,0.972313391165324,0.972313391165324,1,1,"target",TRUE,"9",-0.0408294880115147,"NoImb_WTGrayZoneCN",0,0
"210","Capture_1_3","CHD1",0,1,0,1,-0.146,-0.347,-0.349,-0.441,106,105,0.91,2.31,0.899254532913896,0.899254532913896,1,1,"target",TRUE,"5",-0.153622899295487,"NoImb_WTGrayZoneCN",0,0
"211","Capture_1_3","CHEK2",0,NA,0,NA,-0.061,-0.061,-0.059,-0.187,0,NA,0.91,2.31,NA,NA,NA,NA,"target",FALSE,"22",-0.061,"wt",0,0
"212","Capture_1_3","CST7",0,1,0,1,-0.249,-0.285,-0.111,-0.397,155,153,0.91,2.31,0.943054686585887,0.943054686585887,1,1,"control",TRUE,"20",-0.0849619452444918,"NoImb_WTGrayZoneCN",0,0
"213","Capture_1_3","CTNNB1",0,1,0,1,-0.112,-0.297,-0.297,-0.364,85,85,0.91,2.31,0.934082418540983,0.934031876415059,1,1,"target",TRUE,"3",-0.0982265540974581,"NoImb_WTGrayZoneCN",0,0
"214","Capture_1_3","CYLD",0,1,1,0.633,0.379,0.274,0.209,0.331,57,55,0.91,2.31,1.99992497772364,0.872925837173184,2,1,"target",TRUE,"16",0.521851275505049,"Unb.Gain",0,0
"215","Capture_1_3","DRD1",0,1,0,1,-0.32,-0.369,-0.276,-0.46,66,65,0.91,2.31,0.883795584849548,0.883590539319263,1,1,"control",TRUE,"5",-0.17806380936113,"NoImb_WTGrayZoneCN",0,0
"216","Capture_1_3","ENPEP",0,1,1,0.701,0.155,0.155,0.29,0.078,56,54,0.91,2.31,1.7375244139386,0.891595166560011,2,1,"control",TRUE,"4",0.394281314314634,"Imb_WTGrayZoneCN",0,0
"217","Capture_1_3","ERCC2",0,1,1,0.699,0.502,0.496,0.516,0.482,72,70,0.91,2.31,2.23111921925194,1.15222620758907,2,1,"target",TRUE,"19",0.757955546245404,"Unb.Gain",0,0
"218","Capture_1_3","ERCC3",0,1,1,0.17,-0.977,-1.048,-0.986,-1.113,0,57,0.91,2.31,1.02431640367355,0.00572504979871596,1,0,"target",TRUE,"2",-0.957503186272647,"HemiDel",0,0
"219","Capture_1_3","ERG_TMPRSS2",0,1,0,1,-0.261,-0.261,NA,NA,356,340,0.91,2.31,0.960501921478206,0.960501921478206,1,1,"target",TRUE,"21",-0.0584673185356087,"NoImb_WTGrayZoneCN",0,0
"220","Capture_1_3","FAM183B",0,1,0,1,0.04,-0.4,-0.309,-0.449,65,64,0.91,2.31,0.86298924771682,0.86298924771682,1,1,"control",TRUE,"7",-0.212574301082073,"NoImb_WTGrayZoneCN",0,0
"221","Capture_1_3","FANCA",0,1,1,0.133,-0.867,-0.856,-0.857,-0.844,6,116,0.91,2.31,1.2104698997188,-0.00585164328733006,1,0,"target",TRUE,"16",-0.731382690740845,"HemiDel",0,0
"222","Capture_1_3","FANCC",0,1,1,0.275,1.564,1.605,1.624,1.603,0,63,0.91,2.31,6.56225060088918,0.964991337253833,7,1,"target",TRUE,"9",1.91151709322759,"Unb.Gain",3,0
"223","Capture_1_3","FANCD2",0,0.998,0,0.999,-0.215,-0.116,-0.095,-0.091,26,22,0.91,2.31,1.07380642182873,1.07172222602668,1,1,"target",TRUE,"3",0.100671003569406,"NoImb_WTGrayZoneCN",3,0
"224","Capture_1_3","FANCG",0,1,0,0.997,0.108,-0.179,-0.121,-0.247,29,28,0.91,2.31,1.02525255030327,1.01959650510989,1,1,"target",TRUE,"9",0.0317191922525464,"NoImb_WTGrayZoneCN",0,0
"225","Capture_1_3","FBXW7",0,1,1,0.691,0.29,0.247,0.269,0.185,150,149,0.91,2.31,1.8730909332221,0.942191396329554,2,1,"target",TRUE,"4",0.492972715993927,"Imb_WTGrayZoneCN",1,0
"226","Capture_1_3","FCER1A",0,1,0,1,-0.624,-0.452,-0.49,-0.421,57,56,0.91,2.31,0.829266625942761,0.829266625942761,1,1,"control",TRUE,"1",-0.270655103898557,"NoImb_WTGrayZoneCN",0,0
"227","Capture_1_3","FOXA1",0,1,1,0.664,0.332,0.336,0.338,0.303,141,139,0.91,2.31,2.04140252995228,0.964174595956907,2,1,"target",TRUE,"14",0.5880254728578,"Unb.Gain",0,0
"228","Capture_1_3","FOXP1",0,1,0,1,-0.028,-0.041,-0.001,-0.254,138,136,0.91,2.31,1.13521932501786,1.13521932501786,1,1,"target",FALSE,"3",-0.041,"wt",0,0
"229","Capture_1_3","GNAS",0,1,1,0.072,-0.071,-0.221,-0.349,-0.231,1,93,0.91,2.31,2.00123789233156,-0.0210338303370702,2,0,"target",TRUE,"20",-0.0144099542848767,"CNNL",0,0
"230","Capture_1_3","GRHPR",0,1,0,1,-0.142,-0.216,-0.2,-0.253,64,62,0.91,2.31,0.993877574562996,0.993877574562996,1,1,"control",TRUE,"9",-0.00891143546808689,"NoImb_WTGrayZoneCN",0,0
"231","Capture_1_3","HDAC2",0,0.999,0,1,-0.203,-0.297,-0.278,-0.346,31,31,0.91,2.31,0.934442247833699,0.934252261134491,1,1,"target",TRUE,"6",-0.0982265540974581,"NoImb_WTGrayZoneCN",0,0
"232","Capture_1_3","HDAC8",NA,NA,NA,NA,NA,0.002,NA,NA,NA,NA,0.91,2.31,NA,NA,NA,NA,"control",FALSE,"X",0.002,"wt",0,0
"233","Capture_1_3","HSD3B1",0,1,0,1,-0.184,-0.283,-0.283,-0.286,139,135,0.91,2.31,0.944170739346915,0.944170739346915,1,1,"target",TRUE,"1",-0.0827523050001622,"NoImb_WTGrayZoneCN",0,0
"234","Capture_1_3","IDH1",0,NA,0,NA,-0.156,-0.156,-0.436,-0.167,0,NA,0.91,2.31,NA,NA,NA,NA,"target",FALSE,"2",-0.156,"wt",0,0
"235","Capture_1_3","IDH2",0,1,0,1,0.045,0.011,0.033,-0.045,122,119,0.91,2.31,1.18001612764007,1.18001612764007,1,1,"target",FALSE,"15",0.011,"wt",0,0
"236","Capture_1_3","IL1RL2",0,1,0,1,-0.377,-0.258,-0.414,0.037,38,38,0.91,2.31,0.962374235599071,0.962374235599071,1,1,"control",TRUE,"2",-0.0551586979657175,"NoImb_WTGrayZoneCN",0,0
"237","Capture_1_3","KDM6A",NA,NA,NA,NA,NA,-3.484,NA,NA,NA,NA,0.91,2.31,NA,NA,NA,NA,"target",TRUE,"X",-6.10430426332725,"Deletion on chrX",0,0
"238","Capture_1_3","KMT2C",0,1,1,0.683,0.43,0.414,0.416,0.372,112,92,0.91,2.31,2.12880463968227,1.05543279233471,2,1,"target",TRUE,"7",0.671012529431551,"Unb.Gain",2,0
"239","Capture_1_3","KMT2D",0,1,0,1,-0.006,-0.052,-0.121,-0.05,83,83,0.91,2.31,1.12538046841727,1.12538046841727,1,1,"target",FALSE,"12",-0.052,"wt",3,0
"240","Capture_1_3","KRAS",0,1,0,1,-0.315,-0.333,-0.353,-0.295,94,95,0.91,2.31,0.908794945809532,0.908794945809532,1,1,"target",TRUE,"12",-0.138090972018493,"NoImb_WTGrayZoneCN",0,0
"241","Capture_1_3","L3MBTL1",0,NA,0,NA,-0.968,-1,-0.976,-1.066,0,NA,0.91,2.31,NA,NA,NA,NA,"control",TRUE,"20",-0.900464326449086,"Uncertain HomoDel",0,0
"242","Capture_1_3","LRRC17",0,1,0,1,-0.322,-0.219,-0.293,-0.175,146,141,0.91,2.31,0.99156115238918,0.99156115238918,1,1,"control",TRUE,"7",-0.0122103187270907,"NoImb_WTGrayZoneCN",0,0
"243","Capture_1_3","MDM2",0,1,0,1,-0.077,-0.21,-0.281,-0.08,119,114,0.91,2.31,0.998559590073378,0.998559590073378,1,1,"target",TRUE,"12",-0.00231571498648965,"NoImb_WTGrayZoneCN",0,0
"244","Capture_1_3","MDM4",0,1,1,0.68,0.266,0.299,0.216,0.468,71,68,0.91,2.31,1.96244908089011,0.963744955733885,2,1,"target",TRUE,"1",0.548557491311871,"Unb.Gain",0,0
"245","Capture_1_3","MED12",NA,NA,NA,NA,NA,0.427,NA,NA,NA,NA,0.91,2.31,NA,NA,NA,NA,"target",TRUE,"X",0.684816191324814,"Bal.Gain",2,0
"246","Capture_1_3","MESDC2",0,1,0,1,-0.398,-0.278,-0.331,-0.265,123,123,0.91,2.31,0.94767139038389,0.94767139038389,1,1,"control",TRUE,"15",-0.0772296067893258,"NoImb_WTGrayZoneCN",0,0
"247","Capture_1_3","MET",0,1,0,1,-0.177,-0.209,-0.267,-0.205,127,126,0.91,2.31,0.999347092910022,0.999347092910022,1,1,"target",TRUE,"7",-0.00121669273287603,"NoImb_WTGrayZoneCN",0,0
"248","Capture_1_3","MIS18A",0,1,0,1,-0.062,-0.257,-0.165,-0.283,69,68,0.91,2.31,0.963539885081932,0.963539885081932,1,1,"control",TRUE,"21",-0.0540559816170115,"NoImb_WTGrayZoneCN",0,0
"249","Capture_1_3","MLH1",0,1,0,1,-0.15,-0.182,-0.082,-0.253,112,107,0.91,2.31,1.01969098062356,1.01969098062356,1,1,"target",TRUE,"3",0.0284286098547917,"NoImb_WTGrayZoneCN",0,0
"250","Capture_1_3","MSH2",0,1,0,1,-0.225,-0.26,-0.335,-0.153,140,139,0.91,2.31,0.961409239900064,0.961409239900064,1,1,"target",TRUE,"2",-0.0573643663593219,"NoImb_WTGrayZoneCN",0,0
"251","Capture_1_3","MSH6",0,1,0,1,-0.132,-0.246,0.203,-0.068,98,97,0.91,2.31,0.971552627163178,0.971552627163178,1,1,"target",TRUE,"2",-0.041931266936767,"NoImb_WTGrayZoneCN",0,0
"252","Capture_1_3","MTIF3",0,1,0,1,0.014,-0.227,-0.239,-0.254,154,151,0.91,2.31,0.985815644394604,0.985815644394604,1,1,"control",TRUE,"13",-0.0210106907789656,"NoImb_WTGrayZoneCN",0,0
"253","Capture_1_3","MYC",0,1,1,0.331,1.117,1.236,1.407,1.164,18,155,0.91,2.31,4.89064057841836,0.890003108883336,5,1,"target",TRUE,"8",1.53142034217672,"Unb.Gain",0,0
"254","Capture_1_3","MYCN",0,1,0,1,-0.174,-0.302,-0.284,-0.35,58,54,0.91,2.31,0.931026533278043,0.931026533278043,1,1,"target",TRUE,"2",-0.10375691668163,"NoImb_WTGrayZoneCN",2,0
"255","Capture_1_3","NCOA2",0,0.999,1,0.26,1.841,1.745,1.731,1.636,1,40,0.91,2.31,7.30480109600284,1.00577110816208,7,1,"target",TRUE,"8",2.05502038296777,"Unb.Gain",10,0
"256","Capture_1_3","NIT2",0,1,0,1,-0.325,-0.27,-0.278,-0.225,83,81,0.91,2.31,0.953551920749351,0.953551920749351,1,1,"control",TRUE,"3",-0.068397439368897,"NoImb_WTGrayZoneCN",0,0
"257","Capture_1_3","NKX3-1",0,1,1,0.12,-0.916,-1.016,-1.019,-1.004,4,175,0.91,2.31,1.08109535241155,-0.0233238980585332,1,0,"target",TRUE,"8",-0.919437674808235,"HemiDel",0,0
"258","Capture_1_3","OR3A3",0,1,1,0.136,-0.857,-1.242,-1.297,-1.232,0,97,0.91,2.31,0.90108943042434,-0.025700618847102,1,0,"control",TRUE,"17",-1.19194588334339,"HemiDel",0,0
"259","Capture_1_3","PALB2",0,1,1,0.632,0.326,0.455,0.41,0.56,49,49,0.91,2.31,2.27999496831686,1.00102578431786,2,1,"target",TRUE,"16",0.714521270947607,"Unb.Gain",1,0
"260","Capture_1_3","PIK3CA",0,1,0,1,-0.199,-0.282,-0.288,-0.331,103,100,0.91,2.31,0.945193726474928,0.945193726474928,1,1,"target",TRUE,"3",-0.0816476052180584,"NoImb_WTGrayZoneCN",0,0
"261","Capture_1_3","PIK3CB",0,NA,0,NA,-0.156,-0.214,-0.262,-0.188,9,NA,0.91,2.31,NA,NA,NA,NA,"target",TRUE,"3",-0.00671255927743046,"NoImb_WTGrayZoneCN",0,0
